area_en,Al Makhtoum International Airport,Burj Al Arab,Burj Khalifa,City Centre Mirdif,Downtown Dubai,Dubai International Airport,Dubai Mall,Dubai Parks and Resorts,Expo 2020 Site,Global Village,Hamdan Sports Complex,IMG World Adventures,Ibn-e-Battuta Mall,Jabel Ali,Mall of the Emirates,Marina Mall,Motor City,center,east,north,south,west
Hessyan First,17.199970533758652,26.672003960010223,37.31993136812151,49.07086759158264,37.42737685857008,48.231264201036915,37.66824834101703,4.6521409012648345,14.960942173505947,32.19732802711388,32.60394281268549,33.97812572184723,14.448144936809285,14.240437417773355,26.133278102662302,18.38678925734133,24.91134816171302,45.035254591001724,73.42565170271455,55.31985897295824,29.018108733558453,20.96458826664803
Hessyan Second,19.437966037350296,31.36547119431071,42.047253115730726,53.805104761830606,42.159012504295944,52.9709004589936,42.39879532716318,3.897683561263853,18.958188554612004,36.74650466147345,37.05641377312366,38.55993596213253,19.19251634445948,18.87479706433446,30.87074928427123,23.116077781502486,29.485314294810568,49.71153145945023,78.16279360049725,59.73349907453984,31.34055071963723,24.100884954156907
Hor Al Anz,48.01172574508263,22.688111933550417,12.07146592532018,9.321110225319343,12.034547404286451,3.7714479211458305,11.776438628559921,52.86385172872006,39.96367782913851,24.107441844719965,25.88542655717881,22.393196854023763,35.007681214766926,36.40788561213085,23.29239023740957,30.945875109614388,28.345336847906005,5.06188374883207,26.37979470790482,15.284889178709582,48.71023600013267,38.01664344183483
Hor Al Anz East,48.01172574508263,22.688111933550417,12.07146592532018,9.321110225319343,12.034547404286451,3.7714479211458305,11.776438628559921,52.86385172872006,39.96367782913851,24.107441844719965,25.88542655717881,22.393196854023763,35.007681214766926,36.40788561213085,23.29239023740957,30.945875109614388,28.345336847906005,5.06188374883207,26.37979470790482,15.284889178709582,48.71023600013267,38.01664344183483
IBN BATTUTA ,18.331633411658842,12.550638854692213,22.982688309999904,34.78875422226848,23.07456637940348,33.8543488946002,23.31906546880545,17.864928881627403,9.785292415475627,19.229311282630857,20.212753808719796,20.750616878092924,0.36403311856060594,3.9763850389203697,11.766862878391404,4.123606251846539,12.161177687070081,30.887580123990347,59.112847506221314,42.17648038836193,26.733683409247973,16.491477993479272
INTERNATIONAL CITY PH 1,30.85312077950472,5.156822691831047,6.1530409428174,18.716363310754108,6.235365028916305,17.067360436257907,6.479875567875883,34.65014273571622,22.287050195586158,12.05272259771037,14.304705035646537,11.776459158644435,16.80873279693492,18.252025699595176,5.0774701856409346,12.81331654866392,11.94029769710793,14.390936181377011,42.68899532629501,27.47596238753764,34.105885872788875,23.593948283010675
INTERNATIONAL CITY PH 2 & 3,35.67693243208003,20.296284664854927,13.465228102704078,9.749166941529603,12.996112897029777,13.564602309111054,13.060351875818919,44.78242071419014,29.421733599042316,10.659146861227368,11.313404906673659,8.681895163509544,28.521355390441137,28.166792430959248,18.789969136758504,25.554177234205437,17.630409192680613,17.688371515899416,32.39887381722395,32.06703046284196,33.45303365360237,38.98266932054853
Island 2,73.35220123278559,98.11401343467257,108.09267713828021,117.71919550308452,108.09746229685943,118.33779409023283,108.35917071568318,67.9089814014509,80.38163704613845,98.5084181965821,97.72820865000445,100.51527688800641,85.52213703625522,83.74414773431647,96.99289481850613,89.69327430017762,92.40272438494605,116.331985170665,141.42268302294056,127.4042886256281,78.32911734762867,90.95533402266815
JABEL ALI HILLS,15.597284676333343,30.38863749977582,40.8030093037362,52.00766772947873,40.87385797689552,51.55481037261658,41.1235850243795,0.0,15.958994895619563,34.307790264186075,34.43000069891537,36.18715053622266,17.86254304330535,16.853337092011074,29.573938956196127,21.97838536925484,27.15238308378536,48.74891639677645,76.36090021840002,59.51619005344879,27.480225377868734,25.60591582941727
JADDAF WATERFRONT,41.969401291874625,18.06820424747425,7.236879371910863,7.024944551357494,7.01336755073768,3.9541574483661734,6.8089565100911305,47.60073788018563,34.115855372575716,17.856756002336503,19.644651392547107,16.14862075772959,29.851088616209346,30.912543342945007,18.160573747463918,25.9337076984471,22.313030429989773,6.141129245846194,29.68125261802352,20.43558258502927,42.45943859826525,35.0751426571338
JUMEIRA BAY,37.25455444007166,9.55185386412186,4.206170958232872,17.16150291852867,4.672536169534418,13.674604210830838,4.64601194689545,39.92858258304621,28.560470280233783,17.597048791514986,19.852145489391642,16.806279334826144,22.143568054745433,24.116372876603812,10.905885867374009,17.979041004850806,18.456580908906457,8.939639896755805,39.55927295946353,20.98972888630276,40.577903762193856,24.83716331466442
JUMEIRAH BEACH RESIDENCE,21.445886617652747,8.686716884047003,19.272292814813124,31.46482174785624,19.390529234564006,30.233196618872054,19.62796219571789,21.702085539223862,12.559197932435097,17.31746524213281,18.660574100165526,18.58703468098824,3.9817108852303926,6.871223918645055,8.153552963965168,0.49115161034858595,10.90436718004242,27.052630874794257,55.70175775975146,38.30708958032705,28.7460564136664,15.801701465460738
JUMEIRAH GOLF,14.647849492498654,13.914951164260847,22.840543899146855,33.08800147266183,22.817711455252613,33.07592420290627,23.08240599927002,19.016619603772508,5.69238149251776,15.527074861291155,16.024414602329554,17.316709971252283,5.262576037033681,2.5726117466770555,12.0909935053486,7.054298432316754,8.243647931735262,31.236466645240117,57.404060920915185,43.83336600260631,21.535580010136517,22.061001956344764
JUMEIRAH HEIGHTS,19.994063566090826,9.332988173751845,19.526881515264584,31.275112788728315,19.604952168937462,30.354668336870706,19.852571598651398,21.277796231861004,11.052430689182255,16.246603920545027,17.451221662643896,17.635995667607435,3.447089280322287,5.556346940790622,8.29767310397692,1.4543989400026047,9.540274101320236,27.53969930373888,55.593731675670284,39.24011198765906,27.05084588910653,17.40806634638806
JUMEIRAH ISLANDS,19.00873360803015,9.822251949195506,19.5790908298429,30.918703997892596,19.623386677924092,30.25571538578064,19.878036430899048,21.299125734748873,10.03776273199407,15.233529993500271,16.325862340628877,16.711837310782098,3.865864150593318,4.91682275450301,8.412818149901698,2.803006717222022,8.331907800722794,27.753440076368037,55.27359282952471,39.8159390052046,25.726356063445188,18.815050209537205
JUMEIRAH LAKES TOWERS,20.766351830891644,8.738477031237926,19.089278191203512,31.027228503066876,19.18295356293893,29.97580187922954,19.426836515413886,21.74699456575556,11.830272818149476,16.431171746557027,17.719540683950193,17.753700589059175,3.8857919523671223,6.291127145312217,7.878565157444794,0.6911889925180645,9.903588661038633,27.02097815327787,55.315488716568915,38.579334104370666,27.81121953523581,16.850828907064027
JUMEIRAH LIVING,22.43263737748681,7.111003977710191,17.65191753468968,29.88494404097964,17.76968703491793,28.613677038845378,18.00715196101969,23.290930920127696,13.477252386061327,16.22208205552609,17.69239314971831,17.38658567572923,5.487274020632193,8.00830681984947,6.5433262460452895,1.3162114207756013,10.192114904808374,25.45818187671096,54.102231014725184,36.87183360795001,29.17884581639126,16.355975347984778
JUMEIRAH PARK,17.886356864428972,10.937637879575194,20.562919358071397,31.688518838707584,20.593869630530335,31.163671785301872,20.85096025699277,20.411937748963645,8.917254771889656,15.503274975644914,16.453372496495437,17.06987505817909,3.486021065762521,3.8350802534084134,9.450007807744392,3.721837681709925,8.40112752339734,28.787177028652778,56.05219193281682,40.93243380593,24.787327265364482,19.34827277341843
JUMEIRAH VILLAGE CIRCLE,19.123526103334825,10.06040962642608,17.45743299323416,27.30998676243323,17.386939060529684,27.39845579530076,17.655375466874613,24.757842567647696,10.688746528112631,10.334440199959902,11.315745636011117,11.941271675242596,8.65611271196892,7.964523878161776,7.6302097360013414,7.173378724878804,3.31629509175004,25.951903657960106,51.63052877568546,39.14907909071066,23.45662971512415,23.371389968683985
JUMEIRAH VILLAGE TRIANGLE,18.486557553189574,10.186546579872452,18.396335887740467,28.663104077514845,18.35769035072798,28.570129555041625,18.623855609300975,23.355637233651574,9.794940639956181,11.885246550545675,12.832760323917352,13.489440608130337,7.114940871360645,6.514571427639657,7.995298013200795,5.963805767722559,4.791857330062181,26.838313608176097,53.00733459511346,39.744361077522846,23.615971490722753,22.198404387897863
Jabal Ali,19.35885403803913,10.966069691479209,21.395156182039393,33.27965206229488,21.490170492939228,32.28124211018432,21.73383171592483,19.458096270187788,10.594265476359785,18.11761615388663,19.226670224965844,19.562106294473995,1.6359238384434225,4.769395024746799,10.185849542861277,2.5408428471383524,11.223389455816884,29.295481300504623,57.587036811393496,40.65805148930682,27.222805969907952,16.413182887300163
Jabal Ali First,15.887972439478421,13.240145181551625,22.88848542348575,33.82663874170457,22.9126186090161,33.43597541273065,23.170928509970764,18.197711652268733,6.9976086130187145,17.023723013128407,17.73631164023493,18.709478889070965,2.9806089885723486,1.4942319087050917,11.79347459743568,5.490677749180721,9.748360440431329,31.12915726624238,58.188777877830574,43.22945451569386,23.562521925947493,19.817126302578195
Jabal Ali Industrial First,11.62424834706562,18.990838672390517,28.700087643903608,39.301610518261285,28.71470817287762,39.15643893299488,28.974645990400475,12.812213747138394,4.703800230677208,21.55181535132654,21.81684951821219,23.404084299335732,6.888097815691769,4.34761273595671,17.623356927733624,10.833521614993252,14.349092415105458,36.95932782711076,63.62574455066884,48.93297952613835,21.501680457185216,21.903538506332048
Jumeirah First,36.471918148149925,10.868192816680175,1.9200619715002115e-12,13.569439016752753,0.4691152595425402,11.063499823693387,0.4848316790925596,40.80300930373493,28.13441489677493,14.639051266158171,16.82028732903762,13.528514912801883,22.957381207725874,24.355594160750165,11.229357152454064,18.933147833438476,16.995496054596746,8.520461368427235,36.91805173665125,22.57265815087697,38.590622540981144,28.078462690980835
Jumeirah Second,88.31427533939183,111.64002151700886,121.95572116729709,132.25667214542844,121.99837789595328,132.4877629244047,122.25403689403504,81.25148351525377,94.78486368156678,113.26179363622838,112.63868113962867,115.26533221575356,99.09373432223242,97.65470911666338,110.75079636364109,103.22716580738188,106.85959047653512,129.9963487929396,156.248745320685,140.26234686667075,94.11497662622052,102.65652824097474
Jumeirah Third,36.471918148149925,10.868192816680175,1.9200619715002115e-12,13.569439016752753,0.4691152595425402,11.063499823693387,0.4848316790925596,40.80300930373493,28.13441489677493,14.639051266158171,16.82028732903762,13.528514912801883,22.957381207725874,24.355594160750165,11.229357152454064,18.933147833438476,16.995496054596746,8.520461368427235,36.91805173665125,22.57265815087697,38.590622540981144,28.078462690980835
LA MER,36.471918148149925,10.868192816680175,1.9200619715002115e-12,13.569439016752753,0.4691152595425402,11.063499823693387,0.4848316790925596,40.80300930373493,28.13441489677493,14.639051266158171,16.82028732903762,13.528514912801883,22.957381207725874,24.355594160750165,11.229357152454064,18.933147833438476,16.995496054596746,8.520461368427235,36.91805173665125,22.57265815087697,38.590622540981144,28.078462690980835
LIVING LEGENDS,26.203294233828466,12.958851029646384,12.680827885796317,18.34881908741486,12.361855892977697,19.781511496548166,12.59860805294055,34.47215455539775,19.275446000275434,2.016235006755405,4.280651442643725,2.1874637512083916,18.466290021447794,17.8740882489125,10.623722180877348,15.940588073928092,7.327987670506057,20.563156869734613,42.308329117184414,35.1316681230816,26.29284246941111,30.870852429397214
LIWAN,32.779509642567554,18.88150575546205,13.617952708857706,12.464716279982786,13.160039383279189,15.759227175114505,13.28020451994217,42.11187260473286,26.63483723826117,7.857169763514443,8.409212432226228,5.926774586794068,26.173686161436237,25.612332978031098,17.09485853040833,23.423758681171908,14.979891342357611,19.08144641188529,35.29255457542426,33.725090049044375,30.658820083770223,37.488747337852104
LIWAN 2,35.45790620928422,21.342625772892728,14.891820385598324,10.721161651685694,14.422919648575666,14.854738824220826,14.494769498784907,45.02777081374993,29.504045541804167,10.742664906041725,11.097357190265551,8.841083105228668,29.07359275944632,28.540752242419934,19.714174637436248,26.254721025792552,17.904819536418337,19.150319211424392,32.64834605807602,33.4771314492226,32.75460670401389,40.01617575055866
Lehbab First,47.489931791844505,41.86856362547153,35.46580666337849,25.677672241792806,34.999886752030086,31.36127188858107,35.03117514766965,60.59831807126874,44.704218216817075,28.613686397564873,27.459752218187052,27.438012767624578,47.39554547069542,45.83719139117144,39.935662608963696,45.438989376979364,35.51339606107976,37.64044985799056,32.60284375680915,49.95369224357214,39.67498054437873,60.36339600416043
Lehbab Second,45.616258948883036,41.620098774888895,35.8671588656008,26.93003879206784,35.39839998635615,32.584294425327144,35.45051825663565,59.065452488131115,43.253956171344,27.909438599044393,26.5726034805838,26.898574334206806,46.44201961076376,44.70213595706368,39.56342484717553,44.70134706319334,34.58339385020601,38.63748597257977,35.25620623334386,51.39443562081109,37.41506201289039,59.939611008778485
MAJAN,28.069196107588454,14.439182217208613,12.405867988427094,16.460803804769515,12.03080582552734,18.328177569796452,12.240791148061385,36.67505272142648,21.384771860004875,2.9341432658966147,4.653220090585939,1.1597849853377833,20.670632077251472,20.10148077133698,12.29348561534839,18.04958989517427,9.522834217426217,19.775966238195295,40.23682616952764,34.4900794971963,27.452079764012165,32.68569353349161
MARSA AL ARAB,28.882768719268874,0.53487247640447,10.33514820613133,23.353735955496088,10.526362891227924,21.398066538143674,10.738908520924985,30.906275011552673,19.994430156678277,14.50107205336131,16.59032146298118,14.798246953842716,13.099192030991667,15.18671408150453,2.8026800584621276,8.937969647274349,11.817193813489657,17.852026605605356,47.1932265236887,29.553720865520432,33.72374477434447,19.084875931665497
MBR DISTRICT 1,33.06667258549488,9.314453516626786,3.6220763941316507,14.597895495657005,3.389721335270064,13.399194608602565,3.652770703755928,38.15814036705939,24.894585497556818,11.133597233161623,13.35316682455355,10.185729560186639,20.447627690725657,21.474621453163834,8.857773560060362,16.613576591021243,13.484233961518756,12.016052841472025,38.70657954148159,26.194485233786693,34.969094173984004,27.658402757401234
MBR DISTRICT 7,36.360989503125055,11.05720714003448,0.4691152595387675,13.225936460125988,2.560130463130754e-12,10.88328428781926,0.26957249884517914,40.873857976893824,28.07209110661941,14.307408107299363,16.475217934224126,13.159689399757164,23.041994425510754,24.373816141118013,11.309903403928296,19.043042823630365,16.838146529620932,8.652692005439814,36.686758683330304,22.83622918226699,38.34395636413954,28.421609655601298
MEDYAN RACE COURSE VILLAS,36.360989503125055,11.05720714003448,0.4691152595387675,13.225936460125988,2.560130463130754e-12,10.88328428781926,0.26957249884517914,40.873857976893824,28.07209110661941,14.307408107299363,16.475217934224126,13.159689399757164,23.041994425510754,24.373816141118013,11.309903403928296,19.043042823630365,16.838146529620932,8.652692005439814,36.686758683330304,22.83622918226699,38.34395636413954,28.421609655601298
MEYDAN AVENUE,33.362568374511994,11.321481760307794,4.761222861043426,12.907824792756768,4.359636954431175,12.487073949477532,4.556975665606749,39.32674793569138,25.499594700625753,10.106964333228209,12.21466104348496,8.837020382639807,21.80821322565699,22.519597039629716,10.515743021225004,18.141180461931157,13.696037670135233,12.334233398374883,37.2052516110328,26.91215817781025,34.474554717541864,29.82406771148441
MEYDAN ONE,34.36775249388556,10.807590795096651,3.023969274089581,13.065314494864982,2.636828388909905,11.871796386972534,2.849578807572609,39.69779140818113,26.29735286566252,11.706087852892752,13.855734540159085,10.524190731873338,22.005335613838707,22.987726028404747,10.42210736106961,18.1786037705527,14.72570807278368,10.918637157720793,37.143095303723555,25.355015416435446,35.901967706535004,29.003437918820055
MILLENNIUM,36.360989503125055,11.05720714003448,0.4691152595387675,13.225936460125988,2.560130463130754e-12,10.88328428781926,0.26957249884517914,40.873857976893824,28.07209110661941,14.307408107299363,16.475217934224126,13.159689399757164,23.041994425510754,24.373816141118013,11.309903403928296,19.043042823630365,16.838146529620932,8.652692005439814,36.686758683330304,22.83622918226699,38.34395636413954,28.421609655601298
MINA RASHID,43.197650324586576,15.992254837444577,7.008100825911438,14.102436435303071,7.266502257652152,9.154583963612035,7.016921663918928,46.37699650340166,34.664936665491524,21.50985190408404,23.634475307740647,20.238879454405623,28.57583363738447,30.445585128309542,17.17004129976109,24.417502106420834,23.903898016295095,2.73664330484311,34.15701554855694,15.56988258469578,45.59869343464481,30.262576111546693
MIRA,20.11300756550273,19.079428522226902,21.183489728999355,25.358895979260108,20.877284841083263,27.742028395834613,21.11766138698192,31.512057189096396,15.556231645649486,6.683297143046843,4.884738503799803,8.340014788228208,19.08631532823834,16.9145659379328,16.39041342204873,18.35007318735902,8.052925154248424,29.06499725913023,48.15218359755849,43.66161941290723,18.00243239977252,34.55223900822095
MOTOR CITY,19.406291259972072,12.385207630379403,17.409706785062134,25.4615802451506,17.23704248880183,26.32366906950183,17.50422698933383,27.314179197378532,12.040888717073791,7.023804546563444,7.600726060572918,8.87305951407473,12.378064443160328,11.022991405631524,9.70223771254497,11.07694045569235,0.7223200924010932,25.88181183833866,49.541656764494384,39.78877059950191,21.62998637973743,27.223906490339353
MUDON,18.55163156375397,15.81046067072704,19.649285090247503,25.994990384124968,19.413013770183174,27.57986206032688,19.671681776000863,28.430205010947393,12.563395192265844,6.648623762185967,6.091533932365841,8.651888838962709,15.120997921155759,13.119842192744997,13.110809738667548,14.372881079588664,4.266777868550647,27.939419143044834,49.59040631248778,42.208875895804056,18.949896318476,30.594643241047017
Madinat Al Mataar,1.673189565112654,28.243401502029524,36.58472319661032,45.071072114467505,36.494755792595164,46.07446207086534,36.76407638483933,13.925298176559913,8.651029951099334,25.82779579883254,25.135762429504037,27.834837368317615,17.31297170122153,13.995507593953597,26.32623896905621,20.834547666296025,19.970015975412704,45.09268108220883,68.78600822090772,58.106298337164674,13.586894178643583,32.2682804374234
Madinat Dubai Almelaheyah,42.112742607026746,15.113649432291975,5.851534974524244,13.653258776190729,6.103956584223402,9.010409922398875,5.8535229250365,45.49987143352719,33.61424627617013,20.347575327225925,22.475417000662166,19.085318908233962,27.671718012688437,29.467483626793403,16.185404394073885,23.525308920045237,22.776877206414177,3.298152880811377,34.41506716452118,16.73234758003168,44.44067880642883,29.912509907020404
Madinat Hind 3,30.79313677586215,26.810262082600918,23.84642280584049,21.032900799527393,23.403614100612348,25.465608620485092,23.550141318896824,43.25723597842505,27.32860970043851,12.311517987716508,10.638749192280894,11.817241316132744,30.31836731103762,28.533359979692897,24.458816132749206,28.793701144821675,18.509714931777417,29.465721223669775,40.03358697206569,43.99439261684089,25.006004828517057,44.46712503593991
Madinat Hind 4,24.692447293875617,23.304915505707296,22.89839750971763,23.712129052938693,22.511692452416774,27.174347135541954,22.712733558721194,37.099408379769706,21.20117445028923,8.87920390028547,6.659930812585647,9.427992094054252,24.864016796862806,22.774924994957107,20.725651290909056,23.83309774458999,13.401493306598223,29.857583808360726,44.87414817433511,44.62338515899412,19.92408982976718,39.898758070859465
Madinat Latifa,12.16809826671447,28.530666336885353,33.13856865153712,37.68782332525677,32.88255652510831,40.23052642916122,33.13670905208164,27.318523101991588,14.282608307597691,19.084936351028624,17.370090726221406,20.82276142480365,22.72905129548016,19.249044373918668,25.928060922259082,24.275010587861708,17.022985161474875,41.305359794394896,59.678511004721784,55.71106964186997,5.521208041104461,39.580479089612965
Mankhool,43.00342100654703,16.695747522557742,6.537769524668116,11.647401020356433,6.645725002383883,6.832777716234623,6.376341028933819,47.01072194001056,34.66389319385918,20.37440091334655,22.411132594328347,18.946838894430577,29.15108167722991,30.761248506087195,17.515624290558744,25.041241151201582,23.474639103123717,2.0359633780099498,32.28479839350376,16.71376720258547,44.76575734745909,32.02678277352314
Marsa Dubai,42.77048098618512,19.038065859354916,8.206468884123636,6.29295955477798,7.98369122986613,3.0308262590914397,7.779311190997051,48.534276322700855,34.97438759069621,18.494151999661764,20.225330664535242,16.741903334281343,30.797564331647248,31.828833289308943,19.11547508810252,26.889932717337746,23.128842854404393,6.3629087431967015,28.711587621624,20.28640451725272,43.07742691281089,36.01023139135205
Me'Aisem First,21.363736162768184,8.709766800155018,19.276087812951975,31.444288940516767,19.3919632006397,30.23063756510848,19.630050557171757,21.6805235013383,12.47297484004391,17.246818556584273,18.58301403572703,18.522843451149917,3.938026299468729,6.793647803662766,8.145099198683596,0.427801440223627,10.818025720528194,27.07153957639355,55.687044208124284,38.35409544375521,28.64822416781592,15.89734826916977
Me'Aisem Second,17.584080669544864,11.275043434517631,19.070927106544122,28.897782603353782,19.006960417294163,29.03393483641838,19.27505501507244,23.226452416355162,9.065135495922544,11.519177222102833,12.272515197482019,13.229199093304535,7.722532625626866,6.529919471029392,8.985832424532813,7.055642783114717,4.245811601312505,27.55547660851893,53.20033409884112,40.65124583943945,22.4261666177011,23.263769051735764
Mena Jabal Ali,14.47327306511307,21.90426489190946,32.333272269320396,43.77676452318835,32.4120993961886,43.13508512357689,32.65992716816913,8.489062502328826,10.030941429921793,26.748309703244793,27.17653016227659,28.52917709313993,9.379562888371215,8.799966561635442,21.10472061471656,13.489716350137709,19.461732477108384,40.26026229045817,68.14092561295827,51.217884771652514,25.678852307097202,19.79377171129843
Mirdif,44.41494068381595,23.93974265401603,13.706460862988203,0.3091995844175929,13.356416914449973,5.987379400621008,13.226900321125902,51.9862610544073,37.405510123644525,19.24258277197141,20.39742018953955,17.256393510083658,34.68840897234017,35.133053093860624,23.43196659114647,31.07908183356122,25.331491899706794,12.540962694296715,24.37740653365585,24.855620032621772,42.93877200284567,41.77793217525878
Mugatrah,11.055534574168865,38.817423894345346,45.69716377453947,51.85979150227978,45.518983977025215,53.93558990052497,45.785352963984685,23.560835534106406,19.753537939425463,32.731980135722104,31.327019680194184,34.625503637273006,29.05054900300845,25.538021259538187,36.57102280233229,32.20485184100767,28.722526893893207,54.15231718856181,74.21177239287404,67.98669865133795,9.905056075075981,44.36986454909069
Muhaisanah First,45.723781489160466,21.930711208326898,11.063499823692323,5.6844208417620585,10.883284287817705,6.397307970716895e-13,10.66259185548905,51.55481037261702,37.98526859497621,21.234173495301004,22.862472718239665,19.416023551253375,33.801491614739945,34.85855321555424,22.101939492991303,29.87134870116606,26.10512041458899,6.900782435634205,25.945017539517544,19.050050687210856,45.74240288398073,38.507693709674975
Muhaisanah Fourth,45.723781489160466,21.930711208326898,11.063499823692323,5.6844208417620585,10.883284287817705,6.397307970716895e-13,10.66259185548905,51.55481037261702,37.98526859497621,21.234173495301004,22.862472718239665,19.416023551253375,33.801491614739945,34.85855321555424,22.101939492991303,29.87134870116606,26.10512041458899,6.900782435634205,25.945017539517544,19.050050687210856,45.74240288398073,38.507693709674975
Muhaisanah Second,45.723781489160466,21.930711208326898,11.063499823692323,5.6844208417620585,10.883284287817705,6.397307970716895e-13,10.66259185548905,51.55481037261702,37.98526859497621,21.234173495301004,22.862472718239665,19.416023551253375,33.801491614739945,34.85855321555424,22.101939492991303,29.87134870116606,26.10512041458899,6.900782435634205,25.945017539517544,19.050050687210856,45.74240288398073,38.507693709674975
Muhaisanah Third,45.723781489160466,21.930711208326898,11.063499823692323,5.6844208417620585,10.883284287817705,6.397307970716895e-13,10.66259185548905,51.55481037261702,37.98526859497621,21.234173495301004,22.862472718239665,19.416023551253375,33.801491614739945,34.85855321555424,22.101939492991303,29.87134870116606,26.10512041458899,6.900782435634205,25.945017539517544,19.050050687210856,45.74240288398073,38.507693709674975
Muragab,45.36005352127189,19.638409269415497,9.130814572554852,9.924281906853295,9.136671159798862,4.44333672272138,8.872196258563928,49.8681586737246,37.18279661634381,21.955445330307487,23.857911078718608,20.355744857429443,32.00659880654774,33.485555395405356,20.311674537276954,27.926712197248683,25.72495462448507,2.4737489876854855,29.27865641056342,15.90510685002959,46.53104914788963,35.04886072113857
Mushrif,46.85864392936723,27.898172982168976,17.86281315616421,4.392477549962311,17.49985113438906,9.525261210771227,17.380762197389913,55.25768526046786,40.300630871472535,21.711284133074248,22.523226911136327,19.705211996824723,38.23338315676812,38.43763408202755,27.224134551533233,34.76061025610661,28.292404172151986,16.371446013447915,21.290354647448012,27.502040472614027,44.405550064728615,45.90786417782154
NAD AL SHEBA GARDENS,34.552883343653704,12.628914209333665,4.844359025962712,11.504804151515978,4.388220973890448,11.209268333845966,4.5185706394725464,40.71181632450595,26.786909635546074,10.810008131993358,12.814451584311062,9.349392750143332,23.211179854977665,23.894614589125045,11.904710384517596,19.544292410016055,14.905621755068017,11.595282485738139,35.80153424095438,26.300728272915396,35.3405000906776,31.038140561246053
Nad Al Hamar,43.93644836798867,21.589976115440525,10.942624376683392,3.2240882214279343,10.653937830326342,2.919885942948698,10.483332549240735,50.53025187583376,36.47901544430734,19.084545576051045,20.563627686967752,17.190049044702736,32.948827701324355,33.72032535402138,21.404306367528598,29.16029621878008,24.464043795482446,9.06956211308454,26.17029664743305,21.95276268012491,43.408534917830316,38.94946023059894
Nad Al Shiba First,36.360989503125055,11.05720714003448,0.4691152595387675,13.225936460125988,2.560130463130754e-12,10.88328428781926,0.26957249884517914,40.873857976893824,28.07209110661941,14.307408107299363,16.475217934224126,13.159689399757164,23.041994425510754,24.373816141118013,11.309903403928296,19.043042823630365,16.838146529620932,8.652692005439814,36.686758683330304,22.83622918226699,38.34395636413954,28.421609655601298
Nad Al Shiba Fourth,44.52222208579765,23.860076810802344,13.569439016750861,0.0,13.225936460123473,5.6844208417625275,13.091458637373043,52.00766772947873,37.47226635787635,19.362687442599626,20.54476735042816,17.38122031587498,34.677835819913625,35.15442247401753,23.386316261411718,31.048967298854834,25.39745671548785,12.262748836914854,24.36450981090533,24.54648068801241,43.11983372495239,41.64631254483529
Nad Al Shiba Second,36.360989503125055,11.05720714003448,0.4691152595387675,13.225936460125988,2.560130463130754e-12,10.88328428781926,0.26957249884517914,40.873857976893824,28.07209110661941,14.307408107299363,16.475217934224126,13.159689399757164,23.041994425510754,24.373816141118013,11.309903403928296,19.043042823630365,16.838146529620932,8.652692005439814,36.686758683330304,22.83622918226699,38.34395636413954,28.421609655601298
Nad Al Shiba Third,44.81128108084805,22.943350405300354,12.348973273364816,2.081144380892992,12.050953403829038,3.6052558133769232,11.88601043378939,51.69813282427648,37.489031071060076,19.81106381949353,21.179396577086543,17.876190339463644,34.17938232725562,34.86726816138476,22.690834455815608,30.430396453433964,25.440209249914115,10.239485758745998,24.873706833843585,22.542346405373856,43.947844729572175,40.37397299813558
Nad Shamma,43.28884915768521,21.703555078330293,11.275960873736471,2.3429319317348893,10.946097901789337,4.232686275232545,10.801629951036679,50.25178374070593,35.983656169291145,18.29415404034235,19.68103035372463,16.36398399595857,32.78004207741248,33.41229874415565,21.353195048315612,29.069152002023515,23.929578966946817,10.238685682141368,26.239056108839073,23.27064142566184,42.4728256631512,39.35280262335622
Nadd Hessa,34.74750277646127,20.214261220498802,13.941334786342123,10.839494276642917,13.473484296253028,14.6074765076904,13.55681775351688,44.079959663499054,28.627335537586745,9.848984015481973,10.36940816181084,7.906339824020374,28.01327767133432,27.538739569704187,18.585501991233247,25.157036926910905,16.93610271171259,18.5555928587887,33.32514275036616,33.01357014830643,32.38452883156609,38.88657353301093
Naif,45.52875936961261,19.196323306139863,9.083497858174065,11.487126461648248,9.169637515120368,6.004610902332456,8.900121623363145,49.54181789552524,37.21682158588078,22.595688562235843,24.569838669338182,21.079218408685698,31.686341826464197,33.321599179414335,20.069964999174836,27.566506107355504,25.96570902693553,1.0448355668873188,30.399610470078915,14.800911489801193,47.09155719140847,34.022360854221695
Nazwah,51.25740162391671,48.31985960360922,42.33945964870363,32.62613484692872,41.87201082583396,38.31046526041676,41.911886067924875,65.14923591483479,49.46562274270587,34.588102335369435,33.2027327019878,33.60137025897404,53.012661694792186,51.17158311696963,46.27015014709364,51.356973114421585,41.18119791362496,44.62356495446804,37.11601961666005,56.79413171070042,42.27705058335274,66.64467285143758
Oud Al Muteena First,45.723781489160466,21.930711208326898,11.063499823692323,5.6844208417620585,10.883284287817705,6.397307970716895e-13,10.66259185548905,51.55481037261702,37.98526859497621,21.234173495301004,22.862472718239665,19.416023551253375,33.801491614739945,34.85855321555424,22.101939492991303,29.87134870116606,26.10512041458899,6.900782435634205,25.945017539517544,19.050050687210856,45.74240288398073,38.507693709674975
